N,P,K,temperature,humidity,ph,rainfall,label,month,soil_type
24.0,45.0,19.0,26.8585,48.8246,5.9524,34.7426,mothbeans,6,sandy
31.0,53.0,16.0,28.7417,85.8173,6.4517,48.5466,mungbean,3,sandy
27.0,56.0,20.0,19.2598,20.5135,5.5427,94.9534,kidneybeans,10,loamy
29.0,22.0,40.0,23.63,89.73,6.15,107.68,pomegranate,2,sandy
28.4691,45.5309,16.0,28.7402,86.3458,6.6263,44.6017,mungbean,3,sandy
4.0,134.0,200.0,28.5783,80.9563,5.8403,73.3423,grapes,1,loamy
84.0,55.0,38.0,26.8731,79.7883,6.9579,173.1011,jute,6,alluvial
109.5247,22.0,47.0,28.9136,91.7986,6.221,24.9852,muskmelon,2,sandy
118.6585,76.1352,78.9446,24.2038,33.0344,5.7545,83.8999,barley,10,alluvial
118.0,40.0,35.0,26.35,58.51,7.46,121.56,coffee,6,laterite
42.0,58.0,25.0,27.46,62.9,6.51,69.46,blackgram,6,clay
7.0,141.0,195.0,23.8812,93.4507,5.5143,104.9117,apple,1,loamy
2.6995,141.601,196.6995,22.2012,90.9245,6.0006,113.7981,apple,1,loamy
108.0,53.0,37.0,25.24,89.92,5.61,289.53,maize,6,alluvial
0.0,137.0,195.0,22.4359,80.1861,6.3295,65.3973,grapes,1,loamy
10.0,71.0,18.0,19.54,66.35,6.15,173.11,pigeonpeas,6,alluvial
89.0,52.0,42.0,23.0943,81.4514,6.1413,196.6587,jute,6,alluvial
97.4426,91.3115,34.418,22.7232,75.2602,6.3198,101.4752,soybean,6,black
21.0,80.0,20.0,28.2067,68.2709,7.3509,64.3289,blackgram,6,clay
92.0,15.0,49.0,23.87,30.95,8.22,90.36,cotton,5,black
106.9259,26.2632,137.4055,23.5126,32.1043,5.9088,63.5799,sugarcane,2,alluvial
20.0,40.0,15.0,29.57,88.08,7.2,45.04,mungbean,3,sandy
17.0,56.0,17.0,27.9429,45.4139,5.9566,69.6629,mothbeans,6,sandy
29.0,71.3713,15.0,29.9251,63.6968,6.9076,73.1435,blackgram,6,clay
29.0,35.0,28.0,28.3472,53.539,6.9674,90.4026,mango,2,loamy
66.0,47.0,135.0,33.05,68.97,6.1,225.39,sugarcane,2,alluvial
53.0,59.0,137.0,27.91,57.92,8.59,55.46,cotton,5,black
40.3218,63.6138,47.1287,32.3464,93.2772,6.8893,71.9634,papaya,3,alluvial
5.0,23.0,15.0,25.67,92.05,7.41,112.54,orange,7,loamy
20.0,8.0,12.0,25.299,94.9642,7.2604,117.9733,orange,7,loamy
4.0,134.0,200.0,28.5789,80.9575,5.8402,73.3416,grapes,1,loamy
34.0,66.0,17.0,18.811,21.2783,5.8896,125.0849,kidneybeans,10,loamy
140.0,40.0,17.0,22.7277,77.076,6.0061,77.5518,cotton,5,black
38.1174,37.7653,18.4695,26.6661,61.1068,6.6199,35.534,mothbeans,6,sandy
101.0,25.0,52.0,29.1,94.22,6.75,22.52,muskmelon,2,sandy
89.5736,41.0533,3.08,28.1762,78.94,5.8347,63.9189,wheat,10,alluvial
74.0,58.0,18.0,20.0373,56.3561,6.7273,109.0241,maize,6,alluvial
37.0,23.0,12.0,31.5268,90.5062,6.3953,113.1169,orange,7,loamy
86.0,36.0,24.0,26.55,72.89,5.79,73.34,maize,6,alluvial
4.5474,72.5985,18.4015,27.3172,60.2756,5.318,98.4509,pigeonpeas,6,alluvial
28.4676,55.6331,22.0,21.017,20.9348,5.8447,108.8565,kidneybeans,10,loamy
38.0,55.0,19.0,33.1818,38.2318,5.8646,198.8299,pigeonpeas,6,alluvial
35.5055,76.58,177.3773,20.6344,71.4343,8.0353,201.3153,sugarcane,2,alluvial
32.0,56.0,18.0,20.0468,65.844,7.1353,46.0533,lentil,10,loamy
17.0,43.0,22.0,30.06,45.9,5.5,41.06,mothbeans,6,sandy
10.0263,140.079,197.0,22.1909,90.3521,6.2202,124.4084,apple,1,loamy
19.0,120.0,195.0,18.74,81.12,5.93,73.56,grapes,1,loamy
11.0,46.0,24.0,27.65,89.81,6.46,56.53,mungbean,3,sandy
0.0,65.0,15.0,23.46,23.22,5.65,95.84,kidneybeans,10,loamy
70.0,38.0,35.0,24.4,79.27,7.01,164.27,jute,6,alluvial
92.0,81.0,52.0,27.3934,81.4655,6.4381,94.311,banana,3,clay
85.0,35.0,32.0,26.2493,54.2862,6.854,133.112,coffee,6,laterite
7.0,143.4273,195.0,23.139,93.5558,5.7911,104.6978,apple,1,loamy
48.9303,53.863,187.018,22.8645,56.5537,8.093,172.0653,barley,10,alluvial
17.0,67.0,18.0,31.2193,56.4687,5.6114,129.2027,pigeonpeas,6,alluvial
20.0628,114.3549,146.0638,38.8506,46.8446,8.0606,74.7036,wheat,10,alluvial
59.0,58.0,17.0,28.5485,66.3116,7.3693,62.8319,blackgram,6,clay
35.1943,55.3885,20.8344,30.4471,53.5062,8.5639,55.8134,mothbeans,6,sandy
3.0,57.6779,20.3557,25.8185,47.9023,9.088,55.0464,mothbeans,6,sandy
10.0,79.0,20.0,24.9829,66.8954,6.3799,38.2137,lentil,10,loamy
105.0,95.0,50.0,27.33,83.68,5.85,101.05,banana,3,clay
26.4513,28.3538,7.7437,30.1684,91.845,6.793,113.769,orange,7,loamy
1.0,29.0,29.0,27.3298,49.3015,6.0509,93.5308,mango,2,loamy
77.0,36.0,37.0,26.8844,81.4603,6.1361,194.5767,rice,7,clay
0.0,22.365,31.3365,26.373,95.7244,6.1361,176.348,coconut,1,sandy
66.0,53.0,19.0,23.0935,60.1159,6.0336,65.4973,maize,6,alluvial
23.5133,40.5398,22.5133,28.7286,82.1746,6.6383,43.0424,mungbean,3,sandy
39.0,24.0,31.0,33.56,53.73,4.76,98.68,mango,2,loamy
52.5716,29.8331,119.8095,32.9624,36.248,5.7222,250.8701,wheat,10,alluvial
28.6805,110.655,128.9904,37.0972,71.3914,8.5085,192.8505,sugarcane,2,alluvial
31.2603,78.043,75.2603,21.0096,36.7114,7.6809,185.9077,soybean,6,black
51.0,56.0,18.0,28.1279,64.2098,6.7065,70.8634,blackgram,6,clay
23.1773,131.8227,198.0568,22.7663,82.2518,5.8423,66.1356,grapes,1,loamy
21.0,62.0,24.0,33.4908,62.7332,6.8474,65.4533,blackgram,6,clay
54.0,61.0,77.0,18.812,15.2162,6.2066,77.5429,chickpea,10,sandy
34.0,16.0,25.0,30.0712,50.9602,6.1084,92.0977,mango,2,loamy
18.0,20.0,26.0,31.67,51.99,5.44,89.98,mango,2,loamy
18.0,21.0,35.0,23.28,94.94,6.37,111.14,pomegranate,2,sandy
59.0,55.0,79.0,20.3672,16.8957,8.7661,82.2546,chickpea,10,sandy
117.373,35.6944,31.2539,23.7137,66.5993,6.7359,162.7734,coffee,6,laterite
26.4039,24.8941,41.0,22.7997,91.8944,6.7036,109.7399,pomegranate,2,sandy
116.3813,115.3231,31.9311,31.3048,75.3742,6.3494,261.9889,sugarcane,2,alluvial
35.0,72.0,21.0,34.04,64.29,7.74,66.86,blackgram,6,clay
27.0,30.0,5.0,32.7175,90.5461,7.657,113.329,orange,7,loamy
101.2368,45.3816,16.7632,23.8607,76.956,6.9625,72.6792,cotton,5,black
12.9258,128.5371,205.0,22.477,92.7465,6.1706,117.4597,apple,1,loamy
16.0,71.0,24.0,18.3312,38.4098,4.9464,139.6483,pigeonpeas,6,alluvial
27.0,72.0,23.0,19.9289,21.7999,5.9619,64.0264,kidneybeans,10,loamy
44.0,59.0,78.0,20.68,19.85,7.6,84.78,chickpea,10,sandy
85.0,38.0,41.0,21.5871,82.7884,6.2491,276.6552,rice,7,clay
101.0,70.0,48.0,25.36,75.03,6.01,116.5501,banana,3,clay
8.0,136.0,201.0,41.66,82.22,5.61,74.2,grapes,1,loamy
29.0,139.0,205.0,23.6414,93.7446,6.1559,116.6912,apple,1,loamy
12.0,58.0,23.0,21.746,63.395,6.7651,50.4331,lentil,10,loamy
52.5955,68.2135,16.5955,32.542,68.0419,7.3932,63.8378,blackgram,6,clay
30.0497,131.3002,204.175,22.7362,90.8103,6.0868,108.156,apple,1,loamy
90.0,16.0,45.0,24.9209,80.6175,6.2915,50.5571,watermelon,2,sandy
25.0,35.0,20.0,28.9,43.35,8.92,71.9,mothbeans,6,sandy
70.0,77.0,32.0,15.3,48.59,8.31,68.22,soybean,6,black
95.0,16.0,46.0,27.0767,90.1436,6.7467,24.4515,muskmelon,2,sandy
35.0,74.0,22.0,26.72,62.97,6.9,42.87,lentil,10,loamy
98.1058,97.684,155.1074,26.5036,66.3444,6.8521,79.4261,wheat,10,alluvial
16.5776,134.0939,203.8592,39.1628,80.2758,6.4582,73.8949,grapes,1,loamy
111.0,40.0,25.0,24.48,84.45,6.19,90.94,cotton,5,black
18.0,36.0,23.0,24.0183,53.7662,7.2141,35.034,mothbeans,6,sandy
118.7183,80.1515,108.743,21.8369,33.3013,6.7239,244.8613,soybean,6,black
20.0,118.0,53.0,32.79,35.03,4.98,116.29,cotton,5,black
87.0,48.0,25.0,18.6521,61.3794,6.6583,93.6202,maize,6,alluvial
16.0,50.0,29.0,31.42,49.24,8.92,90.63,maize,6,alluvial
18.0,55.0,23.0,21.999,56.3101,6.9857,136.8274,pigeonpeas,6,alluvial
80.0,27.0,168.0,36.79,31.3,7.19,87.35,cotton,5,black
23.0,7.0,34.0,26.11,91.52,5.85,134.13,coconut,1,sandy
33.8051,8.3662,13.439,17.4833,92.4562,6.9247,111.8267,orange,7,loamy
36.0,29.0,13.0,20.68,90.92,7.83,109.75,orange,7,loamy
86.0,36.0,24.0,26.5499,72.8919,5.7873,73.3364,maize,6,alluvial
73.2208,46.3158,40.647,34.1745,61.8804,6.7234,243.9981,soybean,6,black
62.1463,102.0992,198.2715,21.6365,82.727,6.8087,275.0196,sugarcane,2,alluvial
121.7017,76.5495,39.7535,33.4322,46.8268,6.0414,147.3343,wheat,10,alluvial
13.5997,124.6499,200.7504,16.6796,80.3872,5.847,70.3343,grapes,1,loamy
117.0,86.0,48.0,28.6957,82.5419,6.2254,116.1616,banana,3,clay
12.0,79.0,129.0,17.73,63.58,5.79,95.44,barley,10,alluvial
89.0,73.0,142.0,24.51,88.17,6.64,247.83,soybean,6,black
35.8154,17.1846,27.0871,31.1552,50.1134,5.2244,97.2876,mango,2,loamy
27.0,56.0,22.0,19.9198,20.7001,5.8303,108.6404,kidneybeans,10,loamy
50.0,55.0,16.0,28.8115,65.3385,7.5805,62.2608,blackgram,6,clay
28.8746,55.5314,22.0,21.3205,21.0005,5.8503,108.9183,kidneybeans,10,loamy
140.0,38.0,15.0,24.15,75.88,6.02,69.92,cotton,5,black
35.0,63.0,76.0,17.8156,17.6076,7.7142,90.821,chickpea,10,sandy
124.5316,73.4469,145.957,38.2447,78.8905,8.3049,293.0814,barley,10,alluvial
9.8389,78.6779,19.5168,24.445,66.3658,6.364,38.1885,lentil,10,loamy
27.0,138.0,201.0,23.67,93.9,5.95,105.4,apple,1,loamy
59.0,58.0,17.0,28.55,66.31,7.37,62.83,blackgram,6,clay
29.0,132.0,204.0,23.09,90.2299,6.0999,108.2199,apple,1,loamy
19.0,122.0,202.0,23.3447,90.3798,5.812,112.8954,apple,1,loamy
94.0,37.0,41.0,24.7635,87.0607,6.4635,179.1631,jute,6,alluvial
52.0,70.0,16.0,33.6686,66.6042,7.5348,67.3252,blackgram,6,clay
2.0,100.0,135.0,35.55,43.83,8.26,219.05,soybean,6,black
35.6443,65.0,20.3154,24.0943,65.1636,6.5171,43.9648,lentil,10,loamy
8.5723,59.1446,19.2892,29.431,68.1013,7.4216,38.1374,lentil,10,loamy
31.0,75.0,18.0,15.47,21.44,5.82,88.89,kidneybeans,10,loamy
33.0,138.0,198.0,22.29,90.69,6.22,122.74,apple,1,loamy
39.89,30.0,35.33,20.8084,90.6948,6.3462,104.8394,pomegranate,2,sandy
37.0,65.0,16.0,22.84,18.97,5.68,63.59,kidneybeans,10,loamy
118.0,18.0,52.0,28.0494,90.8313,6.5628,20.7622,muskmelon,2,sandy
101.0,11.0,51.0,25.5074,84.2434,6.792,44.2069,watermelon,2,sandy
35.6079,56.3921,82.696,19.4739,17.6233,7.7657,79.8769,chickpea,10,sandy
5.0,118.0,20.0,32.83,26.56,5.12,96.06,sugarcane,2,alluvial
10.0,5.0,5.0,21.2131,91.3535,7.8178,112.9834,orange,7,loamy
38.5961,59.4039,75.2808,18.374,15.5736,7.3214,89.9499,chickpea,10,sandy
109.6501,77.93,50.14,26.1653,78.7082,5.913,98.3453,banana,3,clay
0.0,17.0,30.0,35.4748,47.9723,6.2791,97.7907,mango,2,loamy
123.0,89.0,192.0,18.51,29.11,4.52,118.37,rice,7,clay
120.0,20.0,34.0,23.57,50.56,6.91,130.38,coffee,6,laterite
49.0,70.0,148.0,19.69,56.5,7.49,220.78,maize,6,alluvial
33.0,37.0,19.0,27.9268,86.5543,7.1832,43.4826,mungbean,3,sandy
7.0,77.0,18.0,20.5593,60.549,6.6567,191.0896,pigeonpeas,6,alluvial
26.9401,25.1483,97.0,29.8521,78.8069,5.8446,100.4806,barley,10,alluvial
103.9537,98.93,35.581,31.5235,66.3164,5.6209,242.2434,wheat,10,alluvial
60.2358,84.0962,159.6732,23.6927,67.0364,5.4706,293.0751,barley,10,alluvial
100.0,40.0,35.0,27.5632,54.4107,6.957,177.8172,coffee,6,laterite
109.4143,14.4143,47.6095,28.7718,93.0132,6.2804,27.5931,muskmelon,2,sandy
68.3466,26.6534,8.101,29.0719,42.372,7.6944,165.8378,barley,10,alluvial
28.1792,24.1792,13.3844,30.8487,90.3972,7.5092,111.5603,orange,7,loamy
102.0,25.0,50.0,28.2,92.91,6.1,20.36,muskmelon,2,sandy
2.0,30.0,30.0,26.0018,94.8,6.3311,209.5401,coconut,1,sandy
35.3565,24.2739,12.7261,18.8442,90.5268,7.626,109.0521,orange,7,loamy
101.0,87.0,54.0,29.0731,76.5005,6.3768,100.1693,banana,3,clay
85.0,11.0,148.0,20.76,22.75,8.48,151.58,maize,6,alluvial
90.0,49.0,21.0,24.84,68.36,6.47,74.05,maize,6,alluvial
98.0,31.0,87.0,24.14,83.31,7.73,272.74,soybean,6,black
24.0,61.0,17.0,22.6371,65.4454,6.2333,38.3041,lentil,10,loamy
71.0,56.6203,18.6203,24.121,61.8034,5.9465,86.8866,maize,6,alluvial
98.1367,29.2158,54.3525,29.2556,91.2202,6.6564,26.3869,muskmelon,2,sandy
13.0,144.0,204.0,30.7281,82.4263,6.0922,68.3813,grapes,1,loamy
39.0,30.0,38.0,20.127,87.5969,6.9659,108.0663,pomegranate,2,sandy
37.0,49.0,25.0,29.9117,85.8514,6.4183,41.3903,mungbean,3,sandy
111.0,27.0,31.0,23.5926,55.2763,6.0429,191.3983,coffee,6,laterite
63.0,44.0,41.0,24.17,83.73,5.58,257.03,rice,7,clay
21.0,26.0,27.0,27.0032,47.6753,5.6996,95.8512,mango,2,loamy
25.0,81.0,179.0,34.63,52.97,5.04,220.67,maize,6,alluvial
83.0,95.0,50.0,26.5168,77.7991,5.5095,108.8548,banana,3,clay
17.0,11.0,32.0,28.74,93.3997,5.6201,156.7696,coconut,1,sandy
131.0,60.0,17.0,25.3202,81.7948,7.425,83.4653,cotton,5,black
25.0,22.0,25.0,33.5615,45.5356,5.9774,95.7053,mango,2,loamy
114.0,40.0,17.0,24.33,80.13,6.36,69.45,cotton,5,black
0.0,73.0,62.0,25.92,27.41,5.91,229.52,soybean,6,black
98.0,8.0,51.0,26.18,86.52,6.26,49.43,watermelon,2,sandy
32.0,74.0,86.0,22.83,32.26,8.36,98.12,soybean,6,black
84.0,7.0,67.0,22.43,40.58,8.7,150.88,soybean,6,black
71.0,62.0,44.0,37.35,47.67,6.22,102.69,maize,6,alluvial
17.0,136.0,195.0,41.209,81.6102,6.3899,65.9008,grapes,1,loamy
65.0,60.0,43.0,21.97,81.9,5.66,227.36,rice,7,clay
25.0,64.0,20.0,33.1504,32.4599,4.8092,105.0393,pigeonpeas,6,alluvial
28.9329,62.689,174.5305,22.6941,57.9759,7.7552,217.3153,soybean,6,black
43.0,61.0,20.0,26.871,61.6119,6.8022,63.5191,blackgram,6,clay
23.0,75.0,17.0,24.8714,64.0007,7.1994,48.2805,lentil,10,loamy
15.0,54.0,15.0,29.9766,57.0316,8.3543,44.8605,mothbeans,6,sandy
10.8849,57.313,71.3453,28.8606,77.7839,7.8578,155.8593,soybean,6,black
23.0,62.0,85.0,18.97,19.52,8.49,80.71,chickpea,10,sandy
87.8074,41.2741,3.4111,27.0005,78.0701,5.8126,63.9973,wheat,10,alluvial
38.0,24.0,33.0,28.2891,97.004,5.9739,142.9403,coconut,1,sandy
112.0,47.0,82.0,37.09,24.69,6.62,281.94,cotton,5,black
22.0,55.0,24.0,28.568,57.3064,8.6608,64.5303,mothbeans,6,sandy
3.0,60.2257,18.9153,25.5372,40.5493,4.8249,100.968,pigeonpeas,6,alluvial
107.0,71.0,199.0,31.15,37.43,5.26,148.62,soybean,6,black
13.0,126.0,204.0,23.11,92.8,6.38,108.18,apple,1,loamy
110.0,22.0,47.0,29.0316,91.8217,6.2437,24.9386,muskmelon,2,sandy
98.0,22.0,47.0,29.07,91.92,6.34,28.84,muskmelon,2,sandy
17.0039,108.0,193.2411,28.0307,36.954,7.1885,219.0266,sugarcane,2,alluvial
34.0,11.0,10.0,31.7505,94.5955,7.3622,115.1989,orange,7,loamy
79.2455,76.6343,22.9769,34.1806,49.569,7.8151,127.8746,wheat,10,alluvial
4.0,19.0,43.0,18.0705,93.1484,5.7798,106.3601,pomegranate,2,sandy
67.0,41.0,69.0,37.55,21.8,5.66,229.39,barley,10,alluvial
106.0,85.0,53.0,27.1995,78.8086,5.9151,99.7243,banana,3,clay
24.1836,41.6329,22.6329,28.1307,82.1359,6.3968,44.0404,mungbean,3,sandy
8.0,72.0,17.0,20.5734,19.752,5.7114,87.8787,kidneybeans,10,loamy
6.0,37.0,17.0,28.0866,80.3501,6.7607,38.1448,mungbean,3,sandy
112.8777,20.0816,47.9592,27.5296,94.7521,6.4324,27.1836,muskmelon,2,sandy
27.0,101.0,188.0,34.53,34.87,4.74,222.94,cotton,5,black
1.0,15.0,9.0,29.98,94.55,7.53,115.36,orange,7,loamy
32.0,76.0,15.0,28.05,63.5,7.6,43.36,lentil,10,loamy
14.0,23.0,25.0,26.1855,96.9664,5.6121,135.4186,coconut,1,sandy
95.0,75.0,50.0,28.0817,75.2643,5.6236,118.2762,banana,3,clay
100.0,71.0,105.0,39.89,68.75,6.54,277.48,rice,7,clay
132.0,52.0,19.0,24.16,76.74,6.44,61.95,cotton,5,black
38.8809,5.0,31.1786,27.0223,93.7084,5.5636,151.0378,coconut,1,sandy
86.2556,91.9603,136.2953,19.5164,47.8375,7.5277,77.7585,barley,10,alluvial
37.0,30.0,34.0,27.54,53.64,6.8,99.35,mango,2,loamy
74.0,43.0,23.0,25.9526,61.8908,6.3252,99.5798,maize,6,alluvial
37.0,78.0,79.0,19.9526,14.8263,7.7864,88.681,chickpea,10,sandy
90.7007,12.1796,46.0599,24.6084,85.4204,6.3485,48.6401,watermelon,2,sandy
83.0,15.0,49.0,28.9281,91.3923,6.4387,23.2005,muskmelon,2,sandy
46.2314,61.719,16.5124,27.5928,66.5823,6.701,72.5037,blackgram,6,clay
33.0,121.0,203.0,22.46,94.76,5.61,114.84,apple,1,loamy
38.9138,122.9008,200.3577,25.9235,80.9441,6.1505,66.3257,grapes,1,loamy
57.0,58.0,77.0,18.7265,17.5841,7.979,81.2018,chickpea,10,sandy
17.005,58.0683,26.9267,33.7837,45.816,8.013,121.2019,sugarcane,2,alluvial
29.0,8.0,28.0,26.8703,91.7258,6.1004,214.4126,coconut,1,sandy
87.6416,22.2831,51.3584,27.2542,93.3477,6.1679,26.5284,muskmelon,2,sandy
66.0,44.0,20.0,19.08,69.02,6.74,80.73,maize,6,alluvial
29.0,36.0,25.0,28.2851,88.4394,7.1303,48.5669,mungbean,3,sandy
55.4283,77.1434,18.8584,31.2007,62.1885,6.9928,63.4565,blackgram,6,clay
118.0,88.0,52.0,28.65,82.6875,5.8432,98.7508,banana,3,clay
2.0,120.0,203.0,23.1265,94.712,5.8935,108.6212,apple,1,loamy
27.0,30.0,5.0,32.7175,90.5461,7.657,113.329,orange,7,loamy
113.0,28.0,48.0,28.8792,92.4896,6.1701,24.4407,muskmelon,2,sandy
102.0,11.0,47.0,27.9878,92.7823,6.5049,27.1451,muskmelon,2,sandy
6.0,139.0,199.0,25.67,81.62,6.29,74.11,grapes,1,loamy
4.0,18.0,37.0,22.92,85.41,7.13,106.28,pomegranate,2,sandy
103.0,51.0,20.0,22.8021,84.1467,7.0466,91.639,cotton,5,black
20.9932,45.0,22.3311,29.321,88.9001,6.9296,55.3449,mungbean,3,sandy
42.5117,111.5523,197.0,28.228,32.3493,5.6641,279.4364,wheat,10,alluvial
12.1943,142.3885,203.1943,31.1982,82.5373,5.996,65.6657,grapes,1,loamy
40.0,21.0,8.0,34.9077,92.8787,7.4191,102.1904,orange,7,loamy
117.2868,8.5426,49.2559,29.2914,90.8545,6.3457,28.7746,muskmelon,2,sandy
96.3265,36.4715,105.1658,25.9851,29.2083,7.3506,171.0624,soybean,6,black
44.0,60.0,55.0,34.2805,90.5556,6.8254,98.5405,papaya,3,alluvial
6.0,123.0,203.0,12.7586,81.6221,6.1301,66.7793,grapes,1,loamy
118.0,15.0,45.0,24.21,84.21,6.54,48.01,watermelon,2,sandy
35.0,58.0,20.0,29.3872,63.4784,5.761,90.0526,pigeonpeas,6,alluvial
13.0,7.0,43.0,18.2023,91.1228,7.0135,109.6624,pomegranate,2,sandy
115.7028,24.3323,40.0383,35.3368,75.95,5.7212,78.5548,wheat,10,alluvial
21.0,62.0,24.0,33.49,62.73,6.85,65.45,blackgram,6,clay
25.1375,17.1375,40.275,19.0244,88.0107,6.6496,110.8604,pomegranate,2,sandy
10.0,18.0,35.0,27.798,99.6457,6.382,181.6942,coconut,1,sandy
30.0,64.0,20.0,33.8643,61.5707,6.5735,68.022,blackgram,6,clay
128.6592,114.193,23.0267,39.1828,71.9923,7.9163,277.4936,sugarcane,2,alluvial
39.0,50.0,193.0,32.8,69.38,7.7,277.21,barley,10,alluvial
116.0,2.0,157.0,24.74,47.25,5.76,234.9,cotton,5,black
79.0,42.0,37.0,24.873,82.8402,6.5879,295.6094,rice,7,clay
5.7283,59.2717,21.0,26.3523,65.3182,6.2229,50.6207,lentil,10,loamy
86.0,40.0,33.0,26.14,52.26,7.43,136.3,coffee,6,laterite
23.0,57.0,19.0,32.8397,67.9983,7.2508,73.4038,blackgram,6,clay
12.0,37.0,30.0,31.0978,47.412,4.5465,90.2862,mango,2,loamy
36.0,128.0,204.0,25.2354,80.687,5.6958,67.0384,grapes,1,loamy
3.0,9.0,45.0,23.8912,89.6189,6.5364,104.6181,pomegranate,2,sandy
19.0,57.0,23.0,23.6734,47.288,7.3424,141.1251,pigeonpeas,6,alluvial
57.8544,83.4647,134.5353,25.4942,72.2978,8.1101,271.0836,barley,10,alluvial
40.0,68.0,17.0,34.1299,65.15,7.7301,70.4099,blackgram,6,clay
107.0,11.0,54.0,28.59,91.34,6.09,29.44,muskmelon,2,sandy
107.0,5.0,52.0,26.6635,89.9841,6.8814,57.4085,watermelon,2,sandy
109.3905,10.6568,142.4497,31.8678,27.7722,6.5598,272.7969,wheat,10,alluvial
69.0157,66.8188,46.1812,33.3818,92.4648,6.8971,204.1267,papaya,3,alluvial
76.6002,7.3534,186.7868,26.1167,56.7849,5.547,70.8271,sugarcane,2,alluvial
83.4214,19.0,68.7763,29.3468,54.5002,6.5397,283.6113,barley,10,alluvial
2.0,40.0,27.0,29.7377,47.5489,5.9546,90.0959,mango,2,loamy
36.4467,133.5533,198.0355,21.119,81.0274,6.1733,68.2088,grapes,1,loamy
12.3294,63.6588,16.6706,18.5583,20.2519,5.7151,138.5553,kidneybeans,10,loamy
11.0,10.0,45.0,22.6305,88.4558,6.398,109.0358,pomegranate,2,sandy
90.0,48.0,45.0,24.0648,71.3134,6.5092,153.639,jute,6,alluvial
35.0,41.0,18.0,28.7056,81.592,6.705,59.8707,mungbean,3,sandy
39.0,138.0,203.0,21.1934,82.331,6.3994,74.6283,grapes,1,loamy
20.0,60.0,78.0,18.17,14.7,6.36,90.78,chickpea,10,sandy
5.0,68.0,20.0,19.0438,33.107,6.1217,155.3706,pigeonpeas,6,alluvial
63.0,58.0,22.0,18.25,55.28,6.2,63.72,maize,6,alluvial
87.0,48.0,38.0,23.82,80.94,7.16,190.31,jute,6,alluvial
67.921,62.0,50.0263,33.1561,92.7103,6.9677,197.7813,papaya,3,alluvial
25.2361,12.7639,28.618,29.5516,90.7441,6.168,190.9977,coconut,1,sandy
34.0,60.0,23.0,20.13,24.97,5.66,100.05,kidneybeans,10,loamy
99.7746,18.0,29.0281,26.5375,68.4774,6.5766,168.5666,coffee,6,laterite
34.0,60.0,16.0,31.36,64.25,7.32,63.86,blackgram,6,clay
57.0,60.0,17.0,26.2379,67.8855,7.5043,73.5868,blackgram,6,clay
31.6071,66.7976,19.0,33.6356,60.661,7.6337,73.0439,blackgram,6,clay
103.3888,28.9258,52.1483,25.2228,80.9718,6.639,56.2104,watermelon,2,sandy
102.0,14.0,52.0,26.7949,89.6482,6.5108,57.7409,watermelon,2,sandy
13.0,60.0,25.0,17.14,20.6,5.69,128.26,kidneybeans,10,loamy
98.0,79.0,50.0,25.3412,84.4732,6.4359,91.0649,banana,3,clay
27.0,10.0,33.0,27.81,97.48,6.47,154.06,coconut,1,sandy
117.532,5.8808,54.1192,29.5872,94.3734,6.2434,27.2481,muskmelon,2,sandy
69.0,37.0,174.0,22.5,41.83,5.94,125.4,rice,7,clay
77.2702,54.0115,138.8391,30.9251,69.5825,5.8566,71.9429,soybean,6,black
37.0,24.0,13.0,19.14,90.71,7.85,108.02,orange,7,loamy
86.0,37.0,16.0,20.52,59.21,5.56,67.61,maize,6,alluvial
27.0,79.0,82.0,17.0658,17.5402,6.307,70.8715,chickpea,10,sandy
119.0,25.0,51.0,26.4733,80.9225,6.2838,53.6574,watermelon,2,sandy
103.0,42.0,17.0,24.29,84.62,6.53,81.06,cotton,5,black
94.0,89.0,48.0,28.56,84.5191,5.6508,111.0809,banana,3,clay
95.0,75.0,163.0,27.22,68.8,6.37,294.11,soybean,6,black
52.0,46.0,14.0,36.97,43.6,5.23,265.74,barley,10,alluvial
56.0,59.0,55.0,37.0355,91.7943,6.5519,188.5181,papaya,3,alluvial
128.0,103.0,11.0,30.85,84.9,5.58,102.27,wheat,10,alluvial
4.3424,47.9261,17.1946,27.9599,63.7095,3.9374,32.9917,mothbeans,6,sandy
120.0,23.0,28.0,25.67,51.29,6.88,196.27,coffee,6,laterite
11.6068,52.6224,57.3594,25.8106,62.4688,6.6055,237.7257,barley,10,alluvial
38.8101,15.8101,27.0,35.1988,52.1021,5.2853,91.6813,mango,2,loamy
20.0,60.0,22.0,29.6505,42.8983,6.8766,186.9226,pigeonpeas,6,alluvial
133.6994,71.7432,130.9618,35.2484,39.9812,5.7563,75.7867,sugarcane,2,alluvial
21.0,63.0,22.0,25.1,67.73,6.86,74.62,blackgram,6,clay
28.8839,8.0498,28.0166,26.8893,91.7845,6.0976,214.4696,coconut,1,sandy
6.0,139.0,199.0,25.6739,81.6212,6.291,74.1092,grapes,1,loamy
110.3246,30.3508,172.3818,16.9892,69.4614,8.1211,183.1736,soybean,6,black
35.0,128.0,205.0,21.07,93.57,6.04,107.87,apple,1,loamy
120.0,40.0,33.0,24.2385,54.3033,6.7341,115.1564,coffee,6,laterite
27.5168,68.4832,19.8053,33.6493,61.235,7.6171,72.8318,blackgram,6,clay
74.5854,96.6342,52.6899,25.1285,62.7533,6.4915,248.1825,wheat,10,alluvial
